State_Name,County,Type,ALand,Median
Pennsylvania,Adams County,Track,1888666,38918
Pennsylvania,Adams County,Track,1111057,41496
Pennsylvania,Adams County,Track,1734754,51143
Pennsylvania,Adams County,Track,64150142,47737
Pennsylvania,Adams County,Track,9283000,81891
Pennsylvania,Adams County,Track,2973970,48048
Pennsylvania,Adams County,Track,1731638,33054
Pennsylvania,Adams County,Track,44258397,59401
Pennsylvania,Adams County,Track,17448922,36587
Pennsylvania,Adams County,Track,12866846,300000
Pennsylvania,Adams County,Track,6877054,48525
Pennsylvania,Adams County,Track,1508684,48927
Pennsylvania,Adams County,Track,5700962,300000
Pennsylvania,Adams County,Track,16773065,300000
Pennsylvania,Adams County,Track,562845,25124
Pennsylvania,Adams County,Track,724882,62129
Pennsylvania,Adams County,Track,1425882,300000
Pennsylvania,Adams County,Track,418332,300000
Pennsylvania,Adams County,Track,367133,33407
Pennsylvania,Adams County,Track,1318933,33935
Pennsylvania,Adams County,Track,3313308,63682
Pennsylvania,Adams County,Track,76620115,300000
Pennsylvania,Adams County,Track,62815898,300000
Pennsylvania,Adams County,Track,3262697,55270
Pennsylvania,Adams County,Track,37699027,62666
Pennsylvania,Adams County,Track,55508546,300000
Pennsylvania,Adams County,Track,20089462,51135
Pennsylvania,Adams County,Track,59412512,58137
Pennsylvania,Adams County,Track,24504656,300000
Pennsylvania,Adams County,Track,6533688,67360
Pennsylvania,Adams County,Track,4221041,300000
Pennsylvania,Adams County,Track,8173931,45744
Pennsylvania,Adams County,Track,3017160,48575
Pennsylvania,Adams County,Track,11718592,73865
Pennsylvania,Adams County,Track,2384798,40343
Pennsylvania,Adams County,Track,17389611,48053
Pennsylvania,Adams County,Track,21099134,300000
Pennsylvania,Adams County,Track,64747453,62628
Pennsylvania,Adams County,Track,4381380,87868
Pennsylvania,Adams County,Track,45969363,60245
Pennsylvania,Adams County,Track,18313684,76283
Pennsylvania,Adams County,Track,8585894,300000
Pennsylvania,Adams County,Track,8555416,37936
Pennsylvania,Adams County,Track,2375917,60694
Pennsylvania,Adams County,Track,27192795,300000
Pennsylvania,Adams County,Track,37914009,65387
Pennsylvania,Adams County,Track,48167170,63888
Pennsylvania,Adams County,Track,94488590,50377
Pennsylvania,Adams County,Track,75195682,73129
Pennsylvania,Adams County,Track,955645,24447
Pennsylvania,Adams County,Track,143980849,300000
Pennsylvania,Adams County,Track,2170070,26845
Pennsylvania,Adams County,Track,4388264,28694
Pennsylvania,Adams County,Track,92133677,46998
Pennsylvania,Adams County,Track,20140298,37694
Pennsylvania,Adams County,Track,77315047,58133
Pennsylvania,Adams County,Track,820480,56994
Pennsylvania,Adams County,Track,36081149,51899
Pennsylvania,Adams County,Track,88693969,53268
Pennsylvania,Adams County,Track,1489231,20149
Pennsylvania,Adams County,Track,2595576,43984
Pennsylvania,Adams County,Track,24019632,56831
Pennsylvania,Adams County,Track,1328956,41091
Pennsylvania,Adams County,Track,57499092,61344
Pennsylvania,Adams County,Track,2173697,59253
Pennsylvania,Adams County,Track,2218207,43317
Pennsylvania,Adams County,Track,3796267,54667
Pennsylvania,Adams County,Track,50425159,60275
Pennsylvania,Adams County,Track,63067858,66233
Pennsylvania,Adams County,Track,3401740,29120
Pennsylvania,Adams County,Track,2453440,38270
Pennsylvania,Adams County,Track,305758,19505
Pennsylvania,Adams County,Track,153834922,46621
Pennsylvania,Adams County,Track,3560731,52771
Pennsylvania,Adams County,Track,338655,46053
Pennsylvania,Adams County,Track,1421206,24052
Pennsylvania,Adams County,Track,1172575,18817
Pennsylvania,Adams County,Track,4887663,80861
Pennsylvania,Adams County,Track,61005626,51060
Pennsylvania,Adams County,Track,106813936,66365
Pennsylvania,Adams County,Track,21312277,61394
Pennsylvania,Adams County,Track,5481945,300000
Pennsylvania,Adams County,Track,1134603,60140
Pennsylvania,Adams County,Track,33159990,43566
Pennsylvania,Adams County,Track,3343132,21677
Pennsylvania,Adams County,Track,22376397,127785
Pennsylvania,Adams County,Track,37631592,300000
Pennsylvania,Adams County,Track,25411752,62808
Pennsylvania,Adams County,Track,11382276,94381
Pennsylvania,Adams County,Track,3869487,32421
Pennsylvania,Adams County,Track,7951238,64466
Pennsylvania,Adams County,Track,1904622,37401
Pennsylvania,Adams County,Track,15122093,300000
Pennsylvania,Adams County,Track,1873120,51524
Pennsylvania,Adams County,Track,1838256,34750
Pennsylvania,Adams County,Track,1925864,30915
Pennsylvania,Adams County,Track,4102306,13128
Pennsylvania,Adams County,Track,1064813,32847
Pennsylvania,Adams County,Track,986964,39380
Pennsylvania,Adams County,Track,890708,42144
Pennsylvania,Adams County,Track,1841487,29968
Pennsylvania,Adams County,Track,2672425,40980
Pennsylvania,Adams County,Track,1642664,50460
Pennsylvania,Adams County,Track,2123571,105818
Pennsylvania,Adams County,Track,6013193,70427
Pennsylvania,Adams County,Track,4203753,41234
Pennsylvania,Adams County,Track,17835770,45606
Pennsylvania,Adams County,Track,35362937,300000
Pennsylvania,Adams County,Track,3722360,49977
Pennsylvania,Adams County,Track,12615069,53953
Pennsylvania,Adams County,Track,5503010,56328
Pennsylvania,Adams County,Track,1889053,44032
Pennsylvania,Adams County,Track,3000419,22211
Pennsylvania,Adams County,Track,1004701,39007
Pennsylvania,Adams County,Track,1142894,33660
Pennsylvania,Adams County,Track,25797627,42087
Pennsylvania,Adams County,Track,156450727,59294
Pennsylvania,Adams County,Track,234010151,51205
Pennsylvania,Adams County,Track,34472538,300000
Pennsylvania,Adams County,Track,43404739,22823
Pennsylvania,Adams County,Track,200083610,43251
Pennsylvania,Adams County,Track,129943115,43563
Pennsylvania,Adams County,Track,86404594,300000
Pennsylvania,Adams County,Track,45277538,48304
Pennsylvania,Adams County,Track,2203792,13332
Pennsylvania,Adams County,Track,500136,28788
Pennsylvania,Adams County,Track,1896042,41444
Pennsylvania,Adams County,Track,18716075,75173
Pennsylvania,Adams County,Track,1760412,68372
Pennsylvania,Adams County,Track,1286070,300000
Pennsylvania,Adams County,Track,2531864,8124
Pennsylvania,Adams County,Track,626695968,64225
Pennsylvania,Adams County,Track,440071604,54476
Pennsylvania,Adams County,Track,82930343,67985
Pennsylvania,Adams County,Track,93883157,58369
Pennsylvania,Adams County,Track,8544973,18142
Pennsylvania,Adams County,Track,24306301,51901
Pennsylvania,Adams County,Track,4886335,36532
Pennsylvania,Adams County,Track,340575,12400
Pennsylvania,Adams County,Track,220226732,0
Pennsylvania,Adams County,Track,94529223,43792
Pennsylvania,Adams County,Track,122522990,59880
Pennsylvania,Adams County,Track,318479241,36064
Pennsylvania,Adams County,Track,298286316,45990
Pennsylvania,Adams County,Track,2137412,59732
Pennsylvania,Adams County,Track,9642233,16935
Pennsylvania,Adams County,Track,9051008,300000
Pennsylvania,Adams County,Track,244575894,46576
Pennsylvania,Adams County,Track,2832547,40994
Pennsylvania,Adams County,Track,6338880,101912
Pennsylvania,Adams County,Track,127416944,26998
Pennsylvania,Adams County,Track,112206360,54196
Pennsylvania,Adams County,Track,57905214,44837
Pennsylvania,Adams County,Track,109541510,34659
Pennsylvania,Adams County,Track,142917751,51817
Pennsylvania,Adams County,Track,5634367,19785
Pennsylvania,Adams County,Track,127300258,42911
Pennsylvania,Adams County,Track,104627017,300000
Pennsylvania,Adams County,Track,2725790,42569
Pennsylvania,Adams County,Track,116745607,48376
Pennsylvania,Adams County,Track,4086842,73951
Pennsylvania,Adams County,Track,64087347,69118
Pennsylvania,Adams County,Track,99834220,54385
Pennsylvania,Adams County,Track,60051864,61209
Pennsylvania,Adams County,Track,38371265,43509
Pennsylvania,Adams County,Track,4044328,55746
Pennsylvania,Adams County,Track,13531834,53251
Pennsylvania,Adams County,Track,945372,42031
Pennsylvania,Adams County,Track,44498888,300000
Pennsylvania,Adams County,Track,19312266,60072
Pennsylvania,Adams County,Track,63460090,62897
Pennsylvania,Adams County,Track,3950878,300000
Pennsylvania,Adams County,Track,48555146,77971
Pennsylvania,Adams County,Track,4283882,76397
Pennsylvania,Adams County,Track,6479561,300000
Pennsylvania,Adams County,Track,7878250,117057
Pennsylvania,Adams County,Track,8104696,91910
Pennsylvania,Adams County,Track,9507339,24869
Pennsylvania,Adams County,Track,4004194,300000
Pennsylvania,Adams County,Track,2091134,53052
Pennsylvania,Adams County,Track,996490,58972
Pennsylvania,Adams County,Track,1520773,37057
Pennsylvania,Adams County,Track,1152385,56245
Pennsylvania,Adams County,Track,1046722,59747
Pennsylvania,Adams County,Track,5999396,106900
Pennsylvania,Adams County,Track,2409072,76597
Pennsylvania,Adams County,Track,2418729,50146
Pennsylvania,Adams County,Track,1676542,300000
Pennsylvania,Adams County,Track,1391889,61633
Pennsylvania,Adams County,Track,5052627,91975
Pennsylvania,Adams County,Track,900568,56790
Pennsylvania,Adams County,Track,2091640,97405
Pennsylvania,Adams County,Track,2725562,131032
Pennsylvania,Adams County,Track,1626161,126825
Pennsylvania,Adams County,Track,2840294,51619
Pennsylvania,Adams County,Track,4254441,126382
Pennsylvania,Adams County,Track,5077337,300000
Pennsylvania,Adams County,Track,8360593,300000
Pennsylvania,Adams County,Track,3523205,65508
Pennsylvania,Adams County,Track,1743584,300000
Pennsylvania,Adams County,Track,1109194,57025
Pennsylvania,Adams County,Track,757801,36319
Pennsylvania,Adams County,Track,1458558,10880
Pennsylvania,Adams County,Track,2641704,117665
Pennsylvania,Adams County,Track,2004115,86900
Pennsylvania,Adams County,Track,1034131,60757
Pennsylvania,Adams County,Track,4877733,224616
Pennsylvania,Adams County,Track,15674562,300000
Pennsylvania,Adams County,Track,3243324,300000
Pennsylvania,Adams County,Track,973055,51984
Pennsylvania,Adams County,Track,2408431,123250
Pennsylvania,Adams County,Track,12536892,61421
Pennsylvania,Adams County,Track,4872215,99207
Pennsylvania,Adams County,Track,6753456,122480
Pennsylvania,Adams County,Track,10721870,71773
Pennsylvania,Adams County,Track,5570904,87316
Pennsylvania,Adams County,Track,11690401,71426
Pennsylvania,Adams County,Track,5337895,300000
Pennsylvania,Adams County,Track,30521798,127110
Pennsylvania,Adams County,Track,8364306,84757
Pennsylvania,Adams County,Track,4255141,300000
Pennsylvania,Adams County,Track,1957113,34512
Pennsylvania,Adams County,Track,32514394,89837
Pennsylvania,Adams County,Track,2074143,75789
Pennsylvania,Adams County,Track,7040012,300000
Pennsylvania,Adams County,Track,28620884,126465
Pennsylvania,Adams County,Track,7133260,92636
Pennsylvania,Adams County,Track,1240576,62234
Pennsylvania,Adams County,Track,1694396,52552
Pennsylvania,Adams County,Track,1221692,34063
Pennsylvania,Adams County,Track,1000868,47836
Pennsylvania,Adams County,Track,5012336,100772
Pennsylvania,Adams County,Track,3379105,300000
Pennsylvania,Adams County,Track,21244284,45007
Rhode Island,Providence County,CDP,4465398,300000
Rhode Island,Washington County,CDP,8572084,300000
Rhode Island,Washington County,CDP,3397814,80369
Rhode Island,Kent County,Track,5082657,80960
Rhode Island,Kent County,Track,14140280,90888
Rhode Island,Kent County,Track,6279718,45803
Rhode Island,Kent County,Track,25936069,68015
Rhode Island,Kent County,Track,12763144,300000
Rhode Island,Kent County,Track,12036270,84117
Rhode Island,Kent County,Track,1939552,79847
Rhode Island,Kent County,Track,3143165,48687
Rhode Island,Kent County,Track,3083835,46894
Rhode Island,Kent County,Track,2934570,45243
Rhode Island,Kent County,Track,3550697,57006
Rhode Island,Kent County,Track,71737793,81508
Rhode Island,Kent County,Track,1412230,58974
Rhode Island,Kent County,Track,4459759,50092
Rhode Island,Kent County,Track,3228641,53431
Rhode Island,Kent County,Track,481537,43774
Rhode Island,Kent County,Track,826899,34875
Rhode Island,Kent County,Track,631046,29274
Rhode Island,Kent County,Track,20508844,54018
Rhode Island,Kent County,Track,5082657,66149
Rhode Island,Kent County,Track,23762759,66303
Rhode Island,Kent County,Track,4373059,84515
Rhode Island,Kent County,Track,6271254,300000
Rhode Island,Kent County,Track,3285979,82658
Rhode Island,Kent County,Track,31818412,123082
Rhode Island,Kent County,Track,6518079,79014
Rhode Island,Kent County,Track,2638075,46275
Rhode Island,Kent County,Track,1674146,300000
Rhode Island,Kent County,Track,6520566,59473
Rhode Island,Kent County,Track,43819759,96847
Rhode Island,Kent County,Track,2532938,79729
Rhode Island,Kent County,Track,2706449,300000
Rhode Island,Kent County,Track,4172777,73192
Rhode Island,Kent County,Track,1976491,42137
Rhode Island,Kent County,Track,2574398,40910
Rhode Island,Kent County,Track,3745824,75152
Rhode Island,Kent County,Track,2155618,55830
Rhode Island,Kent County,Track,7866177,80140
Rhode Island,Kent County,Track,7879411,69737
Rhode Island,Kent County,Track,6024002,73834
Rhode Island,Kent County,Track,2334457,65505
Rhode Island,Kent County,Track,19065891,64236
Rhode Island,Kent County,Track,1609145,300000
Rhode Island,Kent County,Track,840045,43232
Rhode Island,Kent County,Track,53151388,71989
Rhode Island,Kent County,Track,2441165,43452
Rhode Island,Kent County,Track,7879411,63394
Rhode Island,Kent County,Track,1099918,19331
Rhode Island,Kent County,Track,645650,25195
Rhode Island,Kent County,Track,608550,14093
Rhode Island,Kent County,Track,495114,42082
Rhode Island,Kent County,Track,904707,300000
Rhode Island,Kent County,Track,1218292,60598
Rhode Island,Kent County,Track,1828587,48543
Rhode Island,Kent County,Track,1452848,6738
Rhode Island,Kent County,Track,813499,29448
Rhode Island,Kent County,Track,3062523,300000
Rhode Island,Kent County,Track,5597834,61850
Rhode Island,Kent County,Track,665622,26672
Rhode Island,Kent County,Track,2476508,300000
Rhode Island,Kent County,Track,689083,92565
Rhode Island,Kent County,Track,3193443,300000
Rhode Island,Kent County,Track,893405,24570
Rhode Island,Kent County,Track,3749692,300000
Rhode Island,Kent County,Track,3732639,40418
Rhode Island,Kent County,Track,6757884,300000
Rhode Island,Kent County,Track,2794983,57739
Rhode Island,Kent County,Track,906307,24841
Rhode Island,Kent County,Track,24469395,95091
Rhode Island,Kent County,Track,3083835,33012
Rhode Island,Kent County,Track,17763719,32357
Rhode Island,Kent County,Track,10976868,90644
Rhode Island,Kent County,Track,3285979,58251
Rhode Island,Kent County,Track,4835829,90622
Rhode Island,Kent County,Track,1565766,71207
Rhode Island,Kent County,Track,1544031,47341
Rhode Island,Kent County,Track,35235338,300000
Rhode Island,Kent County,Track,5016536,46068
Rhode Island,Kent County,Track,20934971,33297
Rhode Island,Kent County,Track,11129888,300000
Rhode Island,Kent County,Track,1108900,28010
Rhode Island,Kent County,Track,8429146,52212
Rhode Island,Kent County,Track,80809984,101777
Rhode Island,Kent County,Track,89184190,87082
Rhode Island,Kent County,Track,1411940,42247
Rhode Island,Kent County,Track,1412230,300000
Rhode Island,Kent County,Track,2440449,63928
Rhode Island,Kent County,Track,1922025,61988
Rhode Island,Kent County,Track,2630079,300000
Rhode Island,Kent County,Track,3645154,40637
Rhode Island,Kent County,Track,1173922,42839
Rhode Island,Kent County,Track,586867,26802
Rhode Island,Kent County,Track,903903,38604
Rhode Island,Kent County,Track,1075292,300000
Rhode Island,Kent County,Track,1119619,31672
Rhode Island,Kent County,Track,1204809,39884
Rhode Island,Kent County,Track,887264,300000
Rhode Island,Kent County,Track,2091019,300000
Rhode Island,Kent County,Track,1282549,41487
Rhode Island,Kent County,Track,769795,16729
Rhode Island,Kent County,Track,304934,28909
